,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
110,Shot Chart Detail,0022100158,462,203078,Bradley Beal,1610612764,Washington Wizards,3,2,4,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,0,85,1,1,20211110,CLE,WAS
111,Shot Chart Detail,0022100158,463,201937,Ricky Rubio,1610612739,Cleveland Cavaliers,3,1,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,92,203,1,1,20211110,CLE,WAS
112,Shot Chart Detail,0022100158,465,203078,Bradley Beal,1610612764,Washington Wizards,3,1,34,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,45,89,1,0,20211110,CLE,WAS
113,Shot Chart Detail,0022100158,477,203078,Bradley Beal,1610612764,Washington Wizards,3,0,59,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,1,1,0,20211110,CLE,WAS
114,Shot Chart Detail,0022100158,479,1626149,Montrezl Harrell,1610612764,Washington Wizards,3,0,57,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,1,20211110,CLE,WAS
115,Shot Chart Detail,0022100158,480,201937,Ricky Rubio,1610612739,Cleveland Cavaliers,3,0,46,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-4,1,1,20211110,CLE,WAS
116,Shot Chart Detail,0022100158,482,1630557,Corey Kispert,1610612764,Washington Wizards,3,0,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,199,178,1,0,20211110,CLE,WAS
117,Shot Chart Detail,0022100158,484,1630557,Corey Kispert,1610612764,Washington Wizards,3,0,22,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,6,1,1,20211110,CLE,WAS
118,Shot Chart Detail,0022100158,486,1629636,Darius Garland,1610612739,Cleveland Cavaliers,3,0,0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,67,1,1,20211110,CLE,WAS
119,Shot Chart Detail,0022100158,494,1629636,Darius Garland,1610612739,Cleveland Cavaliers,4,11,42,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,54,99,1,1,20211110,CLE,WAS
120,Shot Chart Detail,0022100158,496,203915,Spencer Dinwiddie,1610612764,Washington Wizards,4,11,26,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,127,214,1,0,20211110,CLE,WAS
121,Shot Chart Detail,0022100158,498,1628386,Jarrett Allen,1610612739,Cleveland Cavaliers,4,11,13,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,8,1,1,20211110,CLE,WAS
122,Shot Chart Detail,0022100158,500,1630557,Corey Kispert,1610612764,Washington Wizards,4,10,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-44,157,1,1,20211110,CLE,WAS
123,Shot Chart Detail,0022100158,502,1629636,Darius Garland,1610612739,Cleveland Cavaliers,4,10,43,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-70,66,1,1,20211110,CLE,WAS
124,Shot Chart Detail,0022100158,504,203915,Spencer Dinwiddie,1610612764,Washington Wizards,4,10,24,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-78,59,1,1,20211110,CLE,WAS
125,Shot Chart Detail,0022100158,505,201937,Ricky Rubio,1610612739,Cleveland Cavaliers,4,10,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-72,234,1,0,20211110,CLE,WAS
126,Shot Chart Detail,0022100158,507,203915,Spencer Dinwiddie,1610612764,Washington Wizards,4,9,59,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-120,21,1,1,20211110,CLE,WAS
127,Shot Chart Detail,0022100158,520,1629636,Darius Garland,1610612739,Cleveland Cavaliers,4,9,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,76,235,1,0,20211110,CLE,WAS
128,Shot Chart Detail,0022100158,522,1626149,Montrezl Harrell,1610612764,Washington Wizards,4,9,12,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,11,1,1,20211110,CLE,WAS
129,Shot Chart Detail,0022100158,527,1630596,Evan Mobley,1610612739,Cleveland Cavaliers,4,8,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,4,1,1,20211110,CLE,WAS
130,Shot Chart Detail,0022100158,532,1628988,Aaron Holiday,1610612764,Washington Wizards,4,8,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,10,1,1,20211110,CLE,WAS
131,Shot Chart Detail,0022100158,534,1630171,Isaac Okoro,1610612739,Cleveland Cavaliers,4,8,13,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-40,36,1,0,20211110,CLE,WAS
132,Shot Chart Detail,0022100158,536,1626149,Montrezl Harrell,1610612764,Washington Wizards,4,8,3,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,7,1,0,20211110,CLE,WAS
133,Shot Chart Detail,0022100158,539,1626224,Cedi Osman,1610612739,Cleveland Cavaliers,4,7,59,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,15,1,1,20211110,CLE,WAS
134,Shot Chart Detail,0022100158,540,1628398,Kyle Kuzma,1610612764,Washington Wizards,4,7,37,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,120,2,1,0,20211110,CLE,WAS
135,Shot Chart Detail,0022100158,549,1629636,Darius Garland,1610612739,Cleveland Cavaliers,4,7,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,178,199,1,0,20211110,CLE,WAS
136,Shot Chart Detail,0022100158,551,1628398,Kyle Kuzma,1610612764,Washington Wizards,4,7,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-190,221,1,0,20211110,CLE,WAS
137,Shot Chart Detail,0022100158,567,1630557,Corey Kispert,1610612764,Washington Wizards,4,6,31,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,4,1,0,20211110,CLE,WAS
138,Shot Chart Detail,0022100158,577,201937,Ricky Rubio,1610612739,Cleveland Cavaliers,4,6,4,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-115,235,1,1,20211110,CLE,WAS
139,Shot Chart Detail,0022100158,578,1628398,Kyle Kuzma,1610612764,Washington Wizards,4,5,42,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,1,1,1,20211110,CLE,WAS
140,Shot Chart Detail,0022100158,580,201937,Ricky Rubio,1610612739,Cleveland Cavaliers,4,5,19,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-219,111,1,0,20211110,CLE,WAS
141,Shot Chart Detail,0022100158,582,203078,Bradley Beal,1610612764,Washington Wizards,4,5,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,9,258,1,0,20211110,CLE,WAS
142,Shot Chart Detail,0022100158,597,1628398,Kyle Kuzma,1610612764,Washington Wizards,4,4,31,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,7,1,1,20211110,CLE,WAS
143,Shot Chart Detail,0022100158,599,1629636,Darius Garland,1610612739,Cleveland Cavaliers,4,4,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-105,215,1,0,20211110,CLE,WAS
144,Shot Chart Detail,0022100158,601,201937,Ricky Rubio,1610612739,Cleveland Cavaliers,4,4,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20211110,CLE,WAS
145,Shot Chart Detail,0022100158,610,203078,Bradley Beal,1610612764,Washington Wizards,4,3,23,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,238,39,1,0,20211110,CLE,WAS
146,Shot Chart Detail,0022100158,612,1630171,Isaac Okoro,1610612739,Cleveland Cavaliers,4,3,5,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,191,162,1,0,20211110,CLE,WAS
147,Shot Chart Detail,0022100158,614,201937,Ricky Rubio,1610612739,Cleveland Cavaliers,4,2,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,2,148,1,0,20211110,CLE,WAS
148,Shot Chart Detail,0022100158,616,203915,Spencer Dinwiddie,1610612764,Washington Wizards,4,2,41,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,11,66,1,1,20211110,CLE,WAS
149,Shot Chart Detail,0022100158,617,1628386,Jarrett Allen,1610612739,Cleveland Cavaliers,4,2,19,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,5,1,1,20211110,CLE,WAS
150,Shot Chart Detail,0022100158,623,203915,Spencer Dinwiddie,1610612764,Washington Wizards,4,1,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,7,1,0,20211110,CLE,WAS
151,Shot Chart Detail,0022100158,625,203078,Bradley Beal,1610612764,Washington Wizards,4,1,26,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,25,1,1,20211110,CLE,WAS
152,Shot Chart Detail,0022100158,633,201937,Ricky Rubio,1610612739,Cleveland Cavaliers,4,1,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-137,203,1,0,20211110,CLE,WAS
153,Shot Chart Detail,0022100158,635,203078,Bradley Beal,1610612764,Washington Wizards,4,0,50,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,16,268,1,0,20211110,CLE,WAS
154,Shot Chart Detail,0022100158,637,1629636,Darius Garland,1610612739,Cleveland Cavaliers,4,0,30,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,89,72,1,1,20211110,CLE,WAS
155,Shot Chart Detail,0022100158,641,1628398,Kyle Kuzma,1610612764,Washington Wizards,4,0,26,Made Shot,Jump Shot,3PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,23,201,125,1,1,20211110,CLE,WAS
156,Shot Chart Detail,0022100158,653,1628398,Kyle Kuzma,1610612764,Washington Wizards,4,0,11,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,11,1,1,20211110,CLE,WAS
157,Shot Chart Detail,0022100158,663,1629636,Darius Garland,1610612739,Cleveland Cavaliers,4,0,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-9,255,1,0,20211110,CLE,WAS
158,Shot Chart Detail,0022100158,673,1630557,Corey Kispert,1610612764,Washington Wizards,4,0,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,5,1,1,20211110,CLE,WAS
159,Shot Chart Detail,0022100158,677,1629636,Darius Garland,1610612739,Cleveland Cavaliers,4,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,69,-158,678,1,0,20211110,CLE,WAS
160,Shot Chart Detail,0022100159,9,1630591,Jalen Suggs,1610612753,Orlando Magic,1,11,34,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,22,1,0,20211110,ORL,BKN
161,Shot Chart Detail,0022100159,61,1630532,Franz Wagner,1610612753,Orlando Magic,1,11,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,27,1,0,20211110,ORL,BKN
162,Shot Chart Detail,0022100159,13,201935,James Harden,1610612751,Brooklyn Nets,1,11,22,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-55,34,1,1,20211110,ORL,BKN
163,Shot Chart Detail,0022100159,14,1628976,Wendell Carter Jr.,1610612753,Orlando Magic,1,11,5,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,11,93,1,0,20211110,ORL,BKN
164,Shot Chart Detail,0022100159,16,1628971,Bruce Brown,1610612751,Brooklyn Nets,1,10,44,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-105,32,1,0,20211110,ORL,BKN
165,Shot Chart Detail,0022100159,19,203925,Joe Harris,1610612751,Brooklyn Nets,1,10,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-165,233,1,0,20211110,ORL,BKN
166,Shot Chart Detail,0022100159,21,1628976,Wendell Carter Jr.,1610612753,Orlando Magic,1,10,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,131,40,1,0,20211110,ORL,BKN
167,Shot Chart Detail,0022100159,23,201142,Kevin Durant,1610612751,Brooklyn Nets,1,10,1,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-206,173,1,1,20211110,ORL,BKN
168,Shot Chart Detail,0022100159,24,1630591,Jalen Suggs,1610612753,Orlando Magic,1,9,54,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,24,1,1,20211110,ORL,BKN
169,Shot Chart Detail,0022100159,28,203925,Joe Harris,1610612751,Brooklyn Nets,1,9,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,213,136,1,1,20211110,ORL,BKN
170,Shot Chart Detail,0022100159,30,1628976,Wendell Carter Jr.,1610612753,Orlando Magic,1,9,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-156,199,1,1,20211110,ORL,BKN
171,Shot Chart Detail,0022100159,34,1630175,Cole Anthony,1610612753,Orlando Magic,1,9,6,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-167,204,1,0,20211110,ORL,BKN
172,Shot Chart Detail,0022100159,36,1628964,Mo Bamba,1610612753,Orlando Magic,1,8,59,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20211110,ORL,BKN
173,Shot Chart Detail,0022100159,38,1628976,Wendell Carter Jr.,1610612753,Orlando Magic,1,8,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,17,1,1,20211110,ORL,BKN
174,Shot Chart Detail,0022100159,41,201933,Blake Griffin,1610612751,Brooklyn Nets,1,8,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,147,214,1,0,20211110,ORL,BKN
175,Shot Chart Detail,0022100159,43,1630591,Jalen Suggs,1610612753,Orlando Magic,1,8,25,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-77,239,1,0,20211110,ORL,BKN
176,Shot Chart Detail,0022100159,45,1628971,Bruce Brown,1610612751,Brooklyn Nets,1,8,17,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,22,1,1,20211110,ORL,BKN
177,Shot Chart Detail,0022100159,47,1628964,Mo Bamba,1610612753,Orlando Magic,1,7,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,130,216,1,1,20211110,ORL,BKN
178,Shot Chart Detail,0022100159,49,201142,Kevin Durant,1610612751,Brooklyn Nets,1,7,40,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-61,170,1,1,20211110,ORL,BKN
179,Shot Chart Detail,0022100159,54,201935,James Harden,1610612751,Brooklyn Nets,1,7,13,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,175,195,1,1,20211110,ORL,BKN
180,Shot Chart Detail,0022100159,57,1628971,Bruce Brown,1610612751,Brooklyn Nets,1,6,51,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,26,1,0,20211110,ORL,BKN
181,Shot Chart Detail,0022100159,65,1628971,Bruce Brown,1610612751,Brooklyn Nets,1,6,43,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,5,1,0,20211110,ORL,BKN
182,Shot Chart Detail,0022100159,74,201142,Kevin Durant,1610612751,Brooklyn Nets,1,6,23,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,113,8,1,1,20211110,ORL,BKN
183,Shot Chart Detail,0022100159,75,1628976,Wendell Carter Jr.,1610612753,Orlando Magic,1,6,5,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,6,1,0,20211110,ORL,BKN
184,Shot Chart Detail,0022100159,81,1629643,Chuma Okeke,1610612753,Orlando Magic,1,5,37,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-20,1,0,20211110,ORL,BKN
185,Shot Chart Detail,0022100159,83,201933,Blake Griffin,1610612751,Brooklyn Nets,1,5,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,97,252,1,0,20211110,ORL,BKN
186,Shot Chart Detail,0022100159,85,203082,Terrence Ross,1610612753,Orlando Magic,1,5,11,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-10,145,1,0,20211110,ORL,BKN
187,Shot Chart Detail,0022100159,87,1628971,Bruce Brown,1610612751,Brooklyn Nets,1,5,1,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,25,1,1,20211110,ORL,BKN
188,Shot Chart Detail,0022100159,94,1628971,Bruce Brown,1610612751,Brooklyn Nets,1,4,30,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,5,65,1,1,20211110,ORL,BKN
189,Shot Chart Detail,0022100159,96,203082,Terrence Ross,1610612753,Orlando Magic,1,4,20,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,107,98,1,1,20211110,ORL,BKN
190,Shot Chart Detail,0022100159,110,201142,Kevin Durant,1610612751,Brooklyn Nets,1,3,58,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-44,217,1,0,20211110,ORL,BKN
191,Shot Chart Detail,0022100159,112,201142,Kevin Durant,1610612751,Brooklyn Nets,1,3,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-5,265,1,1,20211110,ORL,BKN
192,Shot Chart Detail,0022100159,114,203082,Terrence Ross,1610612753,Orlando Magic,1,3,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,16,163,1,0,20211110,ORL,BKN
193,Shot Chart Detail,0022100159,116,201935,James Harden,1610612751,Brooklyn Nets,1,3,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,44,263,1,0,20211110,ORL,BKN
194,Shot Chart Detail,0022100159,118,1629643,Chuma Okeke,1610612753,Orlando Magic,1,3,12,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,135,0,1,1,20211110,ORL,BKN
195,Shot Chart Detail,0022100159,120,200746,LaMarcus Aldridge,1610612751,Brooklyn Nets,1,2,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-123,165,1,0,20211110,ORL,BKN
196,Shot Chart Detail,0022100159,122,203082,Terrence Ross,1610612753,Orlando Magic,1,2,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,70,75,1,0,20211110,ORL,BKN
197,Shot Chart Detail,0022100159,124,200746,LaMarcus Aldridge,1610612751,Brooklyn Nets,1,2,31,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,10,47,1,1,20211110,ORL,BKN
198,Shot Chart Detail,0022100159,126,203914,Gary Harris,1610612753,Orlando Magic,1,2,21,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-18,148,1,1,20211110,ORL,BKN
199,Shot Chart Detail,0022100159,128,201935,James Harden,1610612751,Brooklyn Nets,1,2,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,127,227,1,0,20211110,ORL,BKN
200,Shot Chart Detail,0022100159,130,1630591,Jalen Suggs,1610612753,Orlando Magic,1,1,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-27,256,1,0,20211110,ORL,BKN
201,Shot Chart Detail,0022100159,132,201142,Kevin Durant,1610612751,Brooklyn Nets,1,1,42,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-6,167,1,1,20211110,ORL,BKN
202,Shot Chart Detail,0022100159,133,1629643,Chuma Okeke,1610612753,Orlando Magic,1,1,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,108,231,1,0,20211110,ORL,BKN
203,Shot Chart Detail,0022100159,135,201935,James Harden,1610612751,Brooklyn Nets,1,1,15,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-33,29,1,0,20211110,ORL,BKN
204,Shot Chart Detail,0022100159,137,200746,LaMarcus Aldridge,1610612751,Brooklyn Nets,1,1,11,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20211110,ORL,BKN
205,Shot Chart Detail,0022100159,144,201988,Patty Mills,1610612751,Brooklyn Nets,1,0,54,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,56,190,1,0,20211110,ORL,BKN
206,Shot Chart Detail,0022100159,146,1628964,Mo Bamba,1610612753,Orlando Magic,1,0,36,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-4,1,1,20211110,ORL,BKN
207,Shot Chart Detail,0022100159,150,201988,Patty Mills,1610612751,Brooklyn Nets,1,0,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-103,259,1,0,20211110,ORL,BKN
208,Shot Chart Detail,0022100159,152,203082,Terrence Ross,1610612753,Orlando Magic,1,0,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,24,1,0,20211110,ORL,BKN
209,Shot Chart Detail,0022100159,154,1630591,Jalen Suggs,1610612753,Orlando Magic,1,0,1,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-2,1,1,20211110,ORL,BKN
210,Shot Chart Detail,0022100159,162,203914,Gary Harris,1610612753,Orlando Magic,2,11,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-91,30,1,0,20211110,ORL,BKN
211,Shot Chart Detail,0022100159,164,200794,Paul Millsap,1610612751,Brooklyn Nets,2,11,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,175,1,0,20211110,ORL,BKN
212,Shot Chart Detail,0022100159,166,1628964,Mo Bamba,1610612753,Orlando Magic,2,11,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,10,1,1,20211110,ORL,BKN
213,Shot Chart Detail,0022100159,168,200746,LaMarcus Aldridge,1610612751,Brooklyn Nets,2,10,54,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-74,111,1,1,20211110,ORL,BKN
214,Shot Chart Detail,0022100159,170,1630591,Jalen Suggs,1610612753,Orlando Magic,2,10,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,138,229,1,0,20211110,ORL,BKN
